collection_path,document_id,data
cars,2020-Corolla-S Plus-S Plus 4dr Sedan (1.8L 4cyl CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 8952.75, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 37, ""curb_weight"": 2865.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 19895, ""description"": ""S Plus 4dr Sedan (1.8L 4cyl CVT)"", ""trim_description"": ""S 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 65281, ""id"": 23531, ""trim_id"": 23531, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 32.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6000, ""horsepower_hp"": 132, ""model_id"": 3917, ""year"": 2020, ""type"": ""Sedan"", ""torque_rpm"": 4400.0, ""submodel"": ""S"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": ""eccd496c7e48467986567a7a57c901fc.jpeg"", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""S"", ""torque_ft_lbs"": 128.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 29.0, ""invoice"": ""18421"", ""ground_clearance"": """", ""range_city"": 383, ""range_highway"": 488, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2020-Corolla-S Plus-S Plus 4dr Sedan (1.8L 4cyl CVT)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 8156.95, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Corolla-S Premium-S Premium 4dr Sedan (1.8L 4cyl CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 10329.75, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 37, ""curb_weight"": 2865.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 22955, ""description"": ""S Premium 4dr Sedan (1.8L 4cyl CVT)"", ""trim_description"": ""S 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 65281, ""id"": 23531, ""trim_id"": 23531, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 32.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6000, ""horsepower_hp"": 132, ""model_id"": 3917, ""year"": 2020, ""type"": ""Sedan"", ""torque_rpm"": 4400.0, ""submodel"": ""S"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": ""47e7bdf2c22b4f7483b0cbc38c3a477c.jpeg"", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""S"", ""torque_ft_lbs"": 128.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 29.0, ""invoice"": ""21255"", ""ground_clearance"": """", ""range_city"": 383, ""range_highway"": 488, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2020-Corolla-S Premium-S Premium 4dr Sedan (1.8L 4cyl CVT)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 9411.55, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Corolla-S-S 4dr Sedan (1.8L 4cyl CVT),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": """", ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 8637.75, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 37, ""curb_weight"": 2865.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""front wheel drive"", ""msrp"": 19195, ""description"": ""S 4dr Sedan (1.8L 4cyl CVT)"", ""trim_description"": ""S 4dr Sedan (1.8L 4cyl CVT)"", ""length"": 183.1, ""submodel_id"": 65281, ""id"": 23531, ""trim_id"": 23531, ""wheel_base"": 106.3, ""seats"": 5, ""combined_mpg"": 32.0, ""doors"": 4, ""max_payload"": """", ""horsepower_rpm"": 6000, ""horsepower_hp"": 132, ""model_id"": 3917, ""year"": 2020, ""type"": ""Sedan"", ""torque_rpm"": 4400.0, ""submodel"": ""S"", ""cargo_capacity"": 13.0, ""epa_combined_mpg_electric"": """", ""img_path"": ""d15b5a003dc04c51973d45b432653564.jpeg"", ""cylinders"": ""I4"", ""height"": 57.3, ""trim"": ""S"", ""torque_ft_lbs"": 128.0, ""epa_kwh_100_mi_electric"": """", ""size"": 1.8, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 29.0, ""invoice"": ""17773"", ""ground_clearance"": """", ""range_city"": 383, ""range_highway"": 488, ""rear_track"": """", ""gross_weight"": """", ""hack-id"": ""2020-Corolla-S-S 4dr Sedan (1.8L 4cyl CVT)"", ""engine_type"": ""gas"", ""width"": 69.9, ""model"": ""Corolla"", ""transmission"": ""continuously variable-speed automatic"", ""fuel_tank_capacity"": 13.2, ""expected_value_2027"": 7869.95, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Land Cruiser-Base-4dr SUV 4WD (5.7L 8cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 8200.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 36069.75, ""valves"": 32, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": 64.6, ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 18, ""curb_weight"": 5765.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 80155, ""description"": ""4dr SUV 4WD (5.7L 8cyl 6A)"", ""trim_description"": ""4dr SUV 4WD (5.7L 8cyl 6A)"", ""length"": 194.9, ""submodel_id"": 65282, ""id"": 23551, ""trim_id"": 23551, ""wheel_base"": 112.2, ""seats"": 8, ""combined_mpg"": 15.0, ""doors"": 5, ""max_payload"": 1510.0, ""horsepower_rpm"": 5600, ""horsepower_hp"": 381, ""model_id"": 3200, ""year"": 2020, ""type"": ""SUV"", ""torque_rpm"": 3600.0, ""submodel"": ""Base"", ""cargo_capacity"": 16.1, ""epa_combined_mpg_electric"": """", ""img_path"": ""d8ab0da671b341af8c83878f64e17a9a.jpeg"", ""cylinders"": ""V8"", ""height"": 74.0, ""trim"": ""Base"", ""torque_ft_lbs"": 401.0, ""epa_kwh_100_mi_electric"": """", ""size"": 5.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 13.0, ""invoice"": ""71739"", ""ground_clearance"": 8.9, ""range_city"": 320, ""range_highway"": 443, ""rear_track"": 64.4, ""gross_weight"": 7275.0, ""hack-id"": ""2020-Land Cruiser-Base-4dr SUV 4WD (5.7L 8cyl 6A)"", ""engine_type"": ""gas"", ""width"": 77.6, ""model"": ""Land Cruiser"", ""transmission"": ""6-speed shiftable automatic"", ""fuel_tank_capacity"": 24.6, ""expected_value_2027"": 32863.55, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": 81.7, ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Tacoma-Base-4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 4A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 11565.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 25, ""curb_weight"": 3615.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 25700, ""description"": ""4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 4A)"", ""trim_description"": ""4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M)"", ""length"": 208.1, ""submodel_id"": 65309, ""id"": 23600, ""trim_id"": 23600, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 22.0, ""doors"": 4, ""max_payload"": 1285.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2020, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""Base"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": ""d8e1a448e60e4108886a5e357334f170.jpeg"", ""cylinders"": ""I4"", ""height"": 66.1, ""trim"": ""Base"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 21.0, ""invoice"": ""24094"", ""ground_clearance"": 8.1, ""range_city"": 443, ""range_highway"": 528, ""rear_track"": """", ""gross_weight"": 4900.0, ""hack-id"": ""2020-Tacoma-Base-4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 4A)"", ""engine_type"": ""gas"", ""width"": 72.2, ""model"": ""Tacoma"", ""transmission"": ""5-speed manual"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 10537.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Tacoma-Base-4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 5M),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 11160.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 25, ""curb_weight"": 3615.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 24800, ""description"": ""4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 5M)"", ""trim_description"": ""4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M)"", ""length"": 208.1, ""submodel_id"": 65309, ""id"": 23600, ""trim_id"": 23600, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 22.0, ""doors"": 4, ""max_payload"": 1285.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2020, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""Base"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": ""b7954f63dce24f47be80acd94ae9ddf2.jpeg"", ""cylinders"": ""I4"", ""height"": 66.1, ""trim"": ""Base"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 21.0, ""invoice"": ""23250"", ""ground_clearance"": 8.1, ""range_city"": 443, ""range_highway"": 528, ""rear_track"": """", ""gross_weight"": 4900.0, ""hack-id"": ""2020-Tacoma-Base-4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 5M)"", ""engine_type"": ""gas"", ""width"": 72.2, ""model"": ""Tacoma"", ""transmission"": ""5-speed manual"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 10168.0, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Tacoma-Base-4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 9839.25, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 25, ""curb_weight"": 3615.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 21865, ""description"": ""4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A)"", ""trim_description"": ""4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M)"", ""length"": 208.1, ""submodel_id"": 65309, ""id"": 23600, ""trim_id"": 23600, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 22.0, ""doors"": 4, ""max_payload"": 1285.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2020, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""Base"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": ""16e013d9ea06417692150a84c5234c10.jpeg"", ""cylinders"": ""I4"", ""height"": 66.1, ""trim"": ""Base"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 21.0, ""invoice"": ""20498"", ""ground_clearance"": 8.1, ""range_city"": 443, ""range_highway"": 528, ""rear_track"": """", ""gross_weight"": 4900.0, ""hack-id"": ""2020-Tacoma-Base-4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A)"", ""engine_type"": ""gas"", ""width"": 72.2, ""model"": ""Tacoma"", ""transmission"": ""5-speed manual"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 8964.65, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Tacoma-Base-4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 9434.25, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 25, ""curb_weight"": 3615.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 20965, ""description"": ""4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M)"", ""trim_description"": ""4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M)"", ""length"": 208.1, ""submodel_id"": 65309, ""id"": 23600, ""trim_id"": 23600, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 22.0, ""doors"": 4, ""max_payload"": 1285.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2020, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""Base"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": ""bd25498110b14972a4544e60ccb3915b.jpeg"", ""cylinders"": ""I4"", ""height"": 66.1, ""trim"": ""Base"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 21.0, ""invoice"": ""19654"", ""ground_clearance"": 8.1, ""range_city"": 443, ""range_highway"": 528, ""rear_track"": """", ""gross_weight"": 4900.0, ""hack-id"": ""2020-Tacoma-Base-4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M)"", ""engine_type"": ""gas"", ""width"": 72.2, ""model"": ""Tacoma"", ""transmission"": ""5-speed manual"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 8595.65, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Tacoma-Base-4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 10383.75, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 25, ""curb_weight"": 3615.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 23075, ""description"": ""4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A)"", ""trim_description"": ""4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M)"", ""length"": 208.1, ""submodel_id"": 65309, ""id"": 23600, ""trim_id"": 23600, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 22.0, ""doors"": 4, ""max_payload"": 1285.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2020, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""Base"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": ""692604effd6844c1a9608cf9e0c5034f.jpeg"", ""cylinders"": ""I4"", ""height"": 66.1, ""trim"": ""Base"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 21.0, ""invoice"": ""21378"", ""ground_clearance"": 8.1, ""range_city"": 443, ""range_highway"": 528, ""rear_track"": """", ""gross_weight"": 4900.0, ""hack-id"": ""2020-Tacoma-Base-4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A)"", ""engine_type"": ""gas"", ""width"": 72.2, ""model"": ""Tacoma"", ""transmission"": ""5-speed manual"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 9460.75, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Tacoma-PreRunner V6-PreRunner V6 4dr Access Cab 6.1 ft. SB (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 10782.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 24, ""curb_weight"": 3810.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 23960, ""description"": ""PreRunner V6 4dr Access Cab 6.1 ft. SB (4.0L 6cyl 5A)"", ""trim_description"": ""PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A)"", ""length"": 208.1, ""submodel_id"": 65310, ""id"": 23604, ""trim_id"": 23604, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1440.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2020, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""Pre Runner"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": ""9252e16bc4cf48fd965f5b9622d62546.jpeg"", ""cylinders"": ""I4"", ""height"": 70.3, ""trim"": ""PreRunner"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""22463"", ""ground_clearance"": 9.3, ""range_city"": 401, ""range_highway"": 506, ""rear_track"": """", ""gross_weight"": 5250.0, ""hack-id"": ""2020-Tacoma-PreRunner V6-PreRunner V6 4dr Access Cab 6.1 ft. SB (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 74.6, ""model"": ""Tacoma"", ""transmission"": ""4-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 9823.6, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Tacoma-PreRunner V6-PreRunner V6 4dr Double Cab 5.0 ft. SB (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 11277.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 24, ""curb_weight"": 3810.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 25060, ""description"": ""PreRunner V6 4dr Double Cab 5.0 ft. SB (4.0L 6cyl 5A)"", ""trim_description"": ""PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A)"", ""length"": 208.1, ""submodel_id"": 65310, ""id"": 23604, ""trim_id"": 23604, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1440.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2020, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""Pre Runner"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": ""7fe92245b550467fb33d74bacfbb969f.jpeg"", ""cylinders"": ""I4"", ""height"": 70.3, ""trim"": ""PreRunner"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""23216"", ""ground_clearance"": 9.3, ""range_city"": 401, ""range_highway"": 506, ""rear_track"": """", ""gross_weight"": 5250.0, ""hack-id"": ""2020-Tacoma-PreRunner V6-PreRunner V6 4dr Double Cab 5.0 ft. SB (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 74.6, ""model"": ""Tacoma"", ""transmission"": ""4-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 10274.6, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
cars,2020-Tacoma-PreRunner V6-PreRunner V6 4dr Double Cab 6.1 ft. SB (4.0L 6cyl 5A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 11502.0, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 24, ""curb_weight"": 3810.0, ""created"": ""2023-06-29T21:05:55-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 25560, ""description"": ""PreRunner V6 4dr Double Cab 6.1 ft. SB (4.0L 6cyl 5A)"", ""trim_description"": ""PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A)"", ""length"": 208.1, ""submodel_id"": 65310, ""id"": 23604, ""trim_id"": 23604, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1440.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2020, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""Pre Runner"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": ""dcc3e8bc72da48ee86a71f6bed355c53.jpeg"", ""cylinders"": ""I4"", ""height"": 70.3, ""trim"": ""PreRunner"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""23679"", ""ground_clearance"": 9.3, ""range_city"": 401, ""range_highway"": 506, ""rear_track"": """", ""gross_weight"": 5250.0, ""hack-id"": ""2020-Tacoma-PreRunner V6-PreRunner V6 4dr Double Cab 6.1 ft. SB (4.0L 6cyl 5A)"", ""engine_type"": ""gas"", ""width"": 74.6, ""model"": ""Tacoma"", ""transmission"": ""4-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 10479.6, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:05:55-04:00""}"
