hack-id,id,make_id,model_id,submodel_id,year,make,model,series,submodel,trim,description,msrp,invoice,created,modified,trim_id,trim_description,type,doors,length,width,seats,height,wheel_base,front_track,rear_track,ground_clearance,cargo_capacity,max_cargo_capacity,curb_weight,gross_weight,max_payload,max_towing_capacity,engine_type,fuel_type,cylinders,size,horsepower_hp,horsepower_rpm,torque_ft_lbs,torque_rpm,valves,valve_timing,cam_type,drive_type,transmission,fuel_tank_capacity,combined_mpg,epa_city_mpg,epa_highway_mpg,range_city,range_highway,battery_capacity_electric,epa_time_to_charge_hr_240v_electric,epa_kwh_100_mi_electric,range_electric,epa_highway_mpg_electric,epa_city_mpg_electric,epa_combined_mpg_electric
2019-4Runner-SR5-SR5 4dr SUV 4WD (4.0L 6cyl 5A),11839,22,4841,71810,2019,Toyota,4Runner,,SR5,SR5,SR5 4dr SUV 4WD (4.0L 6cyl 5A),37185,34211,2023-06-29T21:01:10-04:00,2023-06-29T21:01:10-04:00,11839,SR5 4dr SUV (4.0L 6cyl 5A),SUV,5,190.2,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4400.0,6100.0,1700.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2019-4Runner-SR5 Premium-SR5 Premium 4dr SUV (4.0L 6cyl 5A),11841,22,4841,71811,2019,Toyota,4Runner,,SR5 Premium,SR5 Premium,SR5 Premium 4dr SUV (4.0L 6cyl 5A),37140,34169,2023-06-29T21:01:10-04:00,2023-06-29T21:01:10-04:00,11841,SR5 Premium 4dr SUV (4.0L 6cyl 5A),SUV,5,190.2,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4400.0,6100.0,1700.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2019-4Runner-SR5 Premium-SR5 Premium 4dr SUV 4WD (4.0L 6cyl 5A),11841,22,4841,71811,2019,Toyota,4Runner,,SR5 Premium,SR5 Premium,SR5 Premium 4dr SUV 4WD (4.0L 6cyl 5A),39015,35893,2023-06-29T21:01:10-04:00,2023-06-29T21:01:10-04:00,11841,SR5 Premium 4dr SUV (4.0L 6cyl 5A),SUV,5,190.2,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4400.0,6100.0,1700.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2019-4Runner-TRD OFF-ROAD-TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A),11843,22,4841,71812,2019,Toyota,4Runner,,TRD Off-Road,TRD OFF-ROAD,TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A),38485,35405,2023-06-29T21:01:10-04:00,2023-06-29T21:01:10-04:00,11843,TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A),SUV,5,191.3,75.8,5,71.5,109.8,,,9.6,47.2,89.7,4750.0,6300.0,1550.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),four wheel drive,5-speed shiftable automatic,23.0,18,17,20,391,460,,,,,,,
2019-4Runner-TRD OFF-ROAD Premium-TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A),11844,22,4841,71813,2019,Toyota,4Runner,,TRD Off-Road Premium,TRD OFF-ROAD Premium,TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A),40395,37163,2023-06-29T21:01:10-04:00,2023-06-29T21:01:10-04:00,11844,TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A),SUV,5,191.3,75.8,5,71.5,109.8,,,9.6,47.2,89.7,4750.0,6300.0,1550.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),four wheel drive,5-speed shiftable automatic,23.0,18,17,20,391,460,,,,,,,
2019-4Runner-TRD PRO-TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A),11849,22,4841,71814,2019,Toyota,4Runner,,TRD Pro,TRD PRO,TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A),46815,43069,2023-06-29T21:01:10-04:00,2023-06-29T21:01:10-04:00,11849,TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A),SUV,5,191.3,75.8,5,72.0,109.8,,,9.6,47.2,89.7,4750.0,6300.0,1550.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),four wheel drive,5-speed shiftable automatic,23.0,18,17,20,391,460,,,,,,,
2020-4Runner-Limited-Limited 4dr SUV (4.0L 6cyl 5A),8846,22,4841,73533,2020,Toyota,4Runner,,Limited,Limited,Limited 4dr SUV (4.0L 6cyl 5A),44885,41293,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8846,Limited 4dr SUV (4.0L 6cyl 5A),SUV,5,190.7,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4525.0,6100.0,1575.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2020-4Runner-Limited-Limited 4dr SUV 4WD (4.0L 6cyl 5A),8846,22,4841,73533,2020,Toyota,4Runner,,Limited,Limited,Limited 4dr SUV 4WD (4.0L 6cyl 5A),46920,43166,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8846,Limited 4dr SUV (4.0L 6cyl 5A),SUV,5,190.7,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4525.0,6100.0,1575.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2020-4Runner-Nightshade Edition-Nightshade Edition 4dr SUV (4.0L 6cyl 5A),8848,22,4841,73534,2020,Toyota,4Runner,,Nightshade,Nightshade Edition,Nightshade Edition 4dr SUV (4.0L 6cyl 5A),46625,42893,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8848,Nightshade Edition 4dr SUV (4.0L 6cyl 5A),SUV,5,190.7,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4525.0,6100.0,1575.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2020-4Runner-Nightshade Edition-Nightshade Edition 4dr SUV 4WD (4.0L 6cyl 5A),8848,22,4841,73534,2020,Toyota,4Runner,,Nightshade,Nightshade Edition,Nightshade Edition 4dr SUV 4WD (4.0L 6cyl 5A),48660,44766,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8848,Nightshade Edition 4dr SUV (4.0L 6cyl 5A),SUV,5,190.7,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4525.0,6100.0,1575.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2020-4Runner-SR5-SR5 4dr SUV (4.0L 6cyl 5A),8839,22,4841,73535,2020,Toyota,4Runner,,SR5,SR5,SR5 4dr SUV (4.0L 6cyl 5A),36020,33137,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8839,SR5 4dr SUV (4.0L 6cyl 5A),SUV,5,190.2,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4400.0,6100.0,1700.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2020-4Runner-SR5-SR5 4dr SUV 4WD (4.0L 6cyl 5A),8839,22,4841,73535,2020,Toyota,4Runner,,SR5,SR5,SR5 4dr SUV 4WD (4.0L 6cyl 5A),37895,34863,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8839,SR5 4dr SUV (4.0L 6cyl 5A),SUV,5,190.2,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4400.0,6100.0,1700.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2020-4Runner-SR5 Premium-SR5 Premium 4dr SUV (4.0L 6cyl 5A),8841,22,4841,73536,2020,Toyota,4Runner,,SR5 Premium,SR5 Premium,SR5 Premium 4dr SUV (4.0L 6cyl 5A),39215,36076,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8841,SR5 Premium 4dr SUV (4.0L 6cyl 5A),SUV,5,190.2,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4400.0,6100.0,1700.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2020-4Runner-SR5 Premium-SR5 Premium 4dr SUV 4WD (4.0L 6cyl 5A),8841,22,4841,73536,2020,Toyota,4Runner,,SR5 Premium,SR5 Premium,SR5 Premium 4dr SUV 4WD (4.0L 6cyl 5A),41090,37802,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8841,SR5 Premium 4dr SUV (4.0L 6cyl 5A),SUV,5,190.2,75.8,5,71.5,109.8,,,9.0,47.2,89.7,4400.0,6100.0,1700.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed shiftable automatic,23.0,18,17,21,391,483,,,,,,,
2020-4Runner-TRD OFF-ROAD-TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A),8843,22,4841,73537,2020,Toyota,4Runner,,TRD Off-Road,TRD OFF-ROAD,TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A),39740,36544,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8843,TRD OFF-ROAD 4dr SUV 4WD (4.0L 6cyl 5A),SUV,5,191.3,75.8,5,71.5,109.8,,,9.6,47.2,89.7,4750.0,6300.0,1550.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),four wheel drive,5-speed shiftable automatic,23.0,18,17,20,391,460,,,,,,,
2020-4Runner-TRD OFF-ROAD Premium-TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A),8844,22,4841,73538,2020,Toyota,4Runner,,TRD Off-Road Premium,TRD OFF-ROAD Premium,TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A),42470,39070,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8844,TRD OFF-ROAD Premium 4dr SUV 4WD (4.0L 6cyl 5A),SUV,5,191.3,75.8,5,71.5,109.8,,,9.6,47.2,89.7,4750.0,6300.0,1550.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),four wheel drive,5-speed shiftable automatic,23.0,18,17,20,391,460,,,,,,,
2020-4Runner-TRD PRO-TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A),8850,22,4841,73539,2020,Toyota,4Runner,,TRD Pro,TRD PRO,TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A),49765,45784,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8850,TRD PRO 4dr SUV 4WD (4.0L 6cyl 5A),SUV,5,191.3,75.8,5,72.0,109.8,,,9.6,47.2,89.7,4750.0,6300.0,1550.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),four wheel drive,5-speed shiftable automatic,23.0,18,17,20,391,460,,,,,,,
2020-4Runner-Venture Special Edition-Venture Special Edition 4dr SUV 4WD (4.0L 6cyl 5A),8845,22,4841,73540,2020,Toyota,4Runner,,Venture,Venture Special Edition,Venture Special Edition 4dr SUV 4WD (4.0L 6cyl 5A),44285,40742,2023-06-29T21:00:02-04:00,2023-06-29T21:00:02-04:00,8845,Venture Special Edition 4dr SUV 4WD (4.0L 6cyl 5A),SUV,5,191.3,75.8,5,71.5,109.8,,,9.6,47.2,89.7,4750.0,6300.0,1550.0,5000.0,gas,regular unleaded,V6,4.0,270,5600,278.0,4400.0,24,Variable,Double overhead cam (DOHC),four wheel drive,5-speed shiftable automatic,23.0,18,17,20,391,460,,,,,,,
2015-Tacoma-Base-4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),20965,19654,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-Base-4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),21865,20498,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-Base-4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 5M),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 5M),24800,23250,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-Base-4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 4A),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 4A),25700,24094,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-V6-V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 6M),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 6M),26355,24708,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-V6-V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),27235,25533,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-Base-4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A),23075,21378,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-V6-V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 6M),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 6M),27355,25342,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-V6-V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A),28235,26157,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-V6-V6 4dr Double Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),23600,22,5688,65309,2015,Toyota,Tacoma,,Base,Base,V6 4dr Double Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),28735,26620,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23600,4dr Access Cab 6.1 ft. SB (2.7L 4cyl 5M),Truck (Access Cab),4,208.1,72.2,4,66.1,127.4,,,8.1,,,3615.0,4900.0,1285.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,5-speed manual,21.1,22,21,25,443,528,,,,,,,
2015-Tacoma-PreRunner-PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),23604,22,5688,65310,2015,Toyota,Tacoma,,Pre Runner,PreRunner,PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),22525,21118,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23604,PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),Truck (Access Cab),4,208.1,74.6,4,70.3,127.4,,,9.3,,,3810.0,5250.0,1440.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,4-speed automatic,21.1,21,19,24,401,506,,,,,,,
2015-Tacoma-PreRunner V6-PreRunner V6 4dr Access Cab 6.1 ft. SB (4.0L 6cyl 5A),23604,22,5688,65310,2015,Toyota,Tacoma,,Pre Runner,PreRunner,PreRunner V6 4dr Access Cab 6.1 ft. SB (4.0L 6cyl 5A),23960,22463,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23604,PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),Truck (Access Cab),4,208.1,74.6,4,70.3,127.4,,,9.3,,,3810.0,5250.0,1440.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,4-speed automatic,21.1,21,19,24,401,506,,,,,,,
2015-Tacoma-PreRunner-PreRunner 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A),23604,22,5688,65310,2015,Toyota,Tacoma,,Pre Runner,PreRunner,PreRunner 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 4A),23625,21887,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23604,PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),Truck (Access Cab),4,208.1,74.6,4,70.3,127.4,,,9.3,,,3810.0,5250.0,1440.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,4-speed automatic,21.1,21,19,24,401,506,,,,,,,
2015-Tacoma-PreRunner V6-PreRunner V6 4dr Double Cab 5.0 ft. SB (4.0L 6cyl 5A),23604,22,5688,65310,2015,Toyota,Tacoma,,Pre Runner,PreRunner,PreRunner V6 4dr Double Cab 5.0 ft. SB (4.0L 6cyl 5A),25060,23216,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23604,PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),Truck (Access Cab),4,208.1,74.6,4,70.3,127.4,,,9.3,,,3810.0,5250.0,1440.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,4-speed automatic,21.1,21,19,24,401,506,,,,,,,
2015-Tacoma-PreRunner V6-PreRunner V6 4dr Double Cab 6.1 ft. SB (4.0L 6cyl 5A),23604,22,5688,65310,2015,Toyota,Tacoma,,Pre Runner,PreRunner,PreRunner V6 4dr Double Cab 6.1 ft. SB (4.0L 6cyl 5A),25560,23679,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23604,PreRunner 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 4A),Truck (Access Cab),4,208.1,74.6,4,70.3,127.4,,,9.3,,,3810.0,5250.0,1440.0,3500.0,gas,regular unleaded,I4,2.7,159,5200,180.0,3800.0,16,Variable,Double overhead cam (DOHC),rear wheel drive,4-speed automatic,21.1,21,19,24,401,506,,,,,,,
2015-Tacoma-TRD PRO-TRD PRO V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 6M),23608,22,5688,65311,2015,Toyota,Tacoma,,TRD Pro,TRD PRO,TRD PRO V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 6M),35725,33494,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23608,TRD PRO V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 6M),Truck (Access Cab),4,208.1,74.6,4,72.1,127.4,,,9.3,,,4105.0,5500.0,1395.0,6500.0,gas,regular unleaded,V6,4.0,236,5200,266.0,4000.0,24,Variable,Double overhead cam (DOHC),four wheel drive,6-speed manual,21.1,17,15,19,317,401,,,,,,,
2015-Tacoma-TRD PRO-TRD PRO V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),23608,22,5688,65311,2015,Toyota,Tacoma,,TRD Pro,TRD PRO,TRD PRO V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),36705,34411,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23608,TRD PRO V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 6M),Truck (Access Cab),4,208.1,74.6,4,72.1,127.4,,,9.3,,,4105.0,5500.0,1395.0,6500.0,gas,regular unleaded,V6,4.0,236,5200,266.0,4000.0,24,Variable,Double overhead cam (DOHC),four wheel drive,6-speed manual,21.1,17,15,19,317,401,,,,,,,
2015-Tacoma-TRD PRO-TRD PRO V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 6M),23608,22,5688,65311,2015,Toyota,Tacoma,,TRD Pro,TRD PRO,TRD PRO V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 6M),36635,33940,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23608,TRD PRO V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 6M),Truck (Access Cab),4,208.1,74.6,4,72.1,127.4,,,9.3,,,4105.0,5500.0,1395.0,6500.0,gas,regular unleaded,V6,4.0,236,5200,266.0,4000.0,24,Variable,Double overhead cam (DOHC),four wheel drive,6-speed manual,21.1,17,15,19,317,401,,,,,,,
2015-Tacoma-TRD PRO-TRD PRO V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A),23608,22,5688,65311,2015,Toyota,Tacoma,,TRD Pro,TRD PRO,TRD PRO V6 4dr Double Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A),37615,34846,2023-06-29T21:05:55-04:00,2023-06-29T21:05:55-04:00,23608,TRD PRO V6 4dr Access Cab 4WD 6.1 ft. SB (4.0L 6cyl 6M),Truck (Access Cab),4,208.1,74.6,4,72.1,127.4,,,9.3,,,4105.0,5500.0,1395.0,6500.0,gas,regular unleaded,V6,4.0,236,5200,266.0,4000.0,24,Variable,Double overhead cam (DOHC),four wheel drive,6-speed manual,21.1,17,15,19,317,401,,,,,,,
2016-Tacoma-Limited-Limited 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),20802,22,5688,66873,2016,Toyota,Tacoma,,Limited,Limited,Limited 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),35105,32522,2023-06-29T21:04:44-04:00,2023-06-29T21:04:44-04:00,20802,Limited 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),Truck (Double Cab),4,212.3,74.4,5,70.6,127.4,,,9.4,,,4230.0,5600.0,1120.0,6500.0,gas,regular unleaded,V6,3.5,278,6000,265.0,4600.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,21.1,21,19,24,401,506,,,,,,,
2016-Tacoma-Limited-Limited 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),20802,22,5688,66873,2016,Toyota,Tacoma,,Limited,Limited,Limited 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),38180,35371,2023-06-29T21:04:44-04:00,2023-06-29T21:04:44-04:00,20802,Limited 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),Truck (Double Cab),4,212.3,74.4,5,70.6,127.4,,,9.4,,,4230.0,5600.0,1120.0,6500.0,gas,regular unleaded,V6,3.5,278,6000,265.0,4600.0,24,Variable,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,21.1,21,19,24,401,506,,,,,,,
